 1995910 33.337 4.415 2099068822436718336 286.264 0.028 37.441 0.029   21.902         13.080   3.492 1.770 1.557 5073.270  5.917 0.005
 1996162 10.341 0.026 2099073735879344128 286.338 0.017 37.431 0.021  -17.642  4.638  11.984   3.042 1.765 0.523 5657.761  5.233 0.012
 1996492 19.518 0.454 2099027036695661568 286.436 0.022 37.445 0.026  -28.743  4.846  15.982   4.788 1.781 1.383 5927.587  3.894 0.003
 1996574 20.480 0.225 2099026766117046272 286.454 0.031 37.407 0.038    6.372  4.493   7.968   1.599 1.745 0.578 4279.498  7.042 0.008
 1996721 32.522 1.203 2099028415384548864 286.505 0.020 37.468 0.025   23.863  0.221  15.775   4.690 1.780 1.903 4942.840  6.121 0.004
 1996760 13.121 0.105 2099027590750818816 286.519 0.014 37.436 0.018   -8.018  4.482  14.286   4.012 1.775 0.821 6029.683  4.204 0.012
 1996773  8.603 0.038 2099028827701530112 286.523 0.019 37.475 0.023    5.421  4.611   6.989   1.301 1.740 0.439 4914.071  6.173 0.034
 1996936 27.474 0.665 2099028071787210496 286.575 0.028 37.482 0.031    8.171  4.577  15.926   4.761 1.781 1.147 5196.380  5.940 0.007
 2010152 18.523 3.385 2051081290279704832 290.379 0.011 37.481 0.015  -13.505         13.212   3.548 1.770 0.896 5833.571  4.917 0.011
 2010374 15.175 0.329 2051080637444736512 290.439 0.026 37.491 0.034  -17.698  3.807  14.294   4.016 1.775 1.115 5887.081  4.259 0.005
 2010579 33.951 6.873 2051086306802003968 290.498 0.025 37.482 0.031  -23.909  3.684  15.649   4.631 1.780 1.147 4993.282  6.009 0.005
 2010738 26.741 0.105 2051082114913496832 290.534 0.031 37.403 0.040  -12.505  3.491  13.491   3.666 1.772 0.985 4000.532  7.662 0.004
 2011417 40.203 7.003 2051035935423885568 290.701 0.022 37.406 0.026  -16.510  3.575  15.240   4.442 1.778 1.627 4687.301  6.493 0.003
 2011440 17.308 0.377 2051036897496571136 290.707 0.018 37.457 0.020   -3.478  3.622  17.494   5.520 1.786 0.998 5809.215  4.988 0.014
 2011618 11.876 0.095 2051037275453705728 290.751 0.011 37.468 0.014    6.147  0.455  23.832   8.984 1.806 0.587 5907.407  3.960 0.005
 2011878 13.100 0.079 2052537833946674432 290.821 0.029 37.492 0.038  -15.511  3.576   8.322   1.713 1.747 0.543 4938.943  6.012 0.015
 2011901 14.595 0.072 2051036313381043200 290.827 0.018 37.449 0.024   -4.062          8.612   1.808 1.749 0.765 5494.017  5.248 0.016
 2012093  8.392 0.325 2052534707210488832 290.865 0.020 37.465 0.026  -34.864          8.466   1.760 1.748 0.995 6217.073  3.115 0.006
 2012265 34.952 6.306 2052534466692028928 290.905 0.019 37.464 0.025   -0.994  3.440   8.630   1.814 1.749 1.442 5037.463  5.982 0.005
 2012565  2.808 0.108 2052533916936260096 290.975 0.012 37.463 0.015   18.333          6.890   1.272 1.739 0.248 6470.180  3.520 0.012
 2012631 31.355 3.866 2052533813857037312 290.989 0.015 37.435 0.017    1.647         13.279   3.576 1.771 1.777 5219.675  5.639 0.008
 2012690  8.947 0.032 2052522097186264832 291.004 0.012 37.437 0.015   10.407  1.185   9.172   1.997 1.752 0.786 6002.936  4.556 0.013
 2012731 36.258 0.238 2052521994107044096 291.015 0.033 37.415 0.038    0.916  3.443  12.029   3.060 1.765 0.559 3681.902  8.481 0.004
 2013263 22.653 0.124 2052523196697999872 291.141 0.018 37.489 0.021  -27.293         10.001   2.288 1.756 1.400 5389.568  5.419 0.009
 2013284 21.179 4.291 2052522784381117952 291.144 0.014 37.440 0.017  -14.404         14.540   4.125 1.776 1.030 5450.490  5.192 0.007
 2013503 19.065 0.088 2052519829443635968 291.191 0.012 37.426 0.016    1.218         10.729   2.556 1.759 1.337 5936.711  4.786 0.012
 2013577 25.459 0.059 2052519554565732096 291.214 0.018 37.409 0.025  -15.395         19.905   6.765 1.794 1.116 4996.164  5.514 0.007
 2013627 13.960 0.328 2052525842397883136 291.226 0.025 37.472 0.031   -6.792          9.597   2.144 1.754 0.549 4019.586  7.021 0.011
 2014087 27.409 0.098 2051774291843850496 291.334 0.030 37.413 0.038   -4.408  3.451  12.282   3.162 1.766 1.103 5045.247  5.785 0.005
 2014203 10.796 0.237 2052526632671920128 291.364 0.025 37.490 0.036    1.919  3.343   9.577   2.137 1.754 0.420 4338.866  6.234 0.012
 2015025 10.267 0.003 2051771955381704704 291.560 0.014 37.422 0.016    1.900          5.702   0.944 1.732 0.497 4768.780  6.326 0.029
 2015098 28.415 0.241 2051799202654676736 291.579 0.031 37.500 0.041   10.758  3.234  13.081   3.492 1.770 1.392 5229.889  5.854 0.007
 2015124 34.502 0.164 2051795801040568832 291.584 0.020 37.471 0.025  -29.901          9.537   2.123 1.754 1.735 5199.863  5.002 0.004
 2015302 29.928 0.469 2051794667169193216 291.619 0.025 37.412 0.034   15.982         13.156   3.524 1.770 1.209 4545.766  6.591 0.006
 2015703 22.448 0.052 2051796453875641600 291.708 0.021 37.466 0.028  -35.368  3.258  25.210   9.815 1.810 1.024 4273.888  7.203 0.003
 2015767 18.502 0.208 2051796591314613248 291.727 0.033 37.492 0.036   -0.013  3.281   8.351   1.722 1.747 0.697 4177.211  7.041 0.009
 2016219 17.658 0.196 2051784290528090112 291.832 0.036 37.474 0.044   11.459  3.262  12.224   3.139 1.766 0.641 4585.093  6.100 0.010
 2016248 21.781 0.759 2051784286229756928 291.839 0.022 37.475 0.028    8.734         11.862   2.994 1.765 1.344 5667.615  5.012 0.013
 2016452 22.374 0.047 2051780957633476096 291.896 0.016 37.430 0.021  -13.201  3.290  12.684   3.327 1.768 1.264 5558.159  5.133 0.009
 2016522 18.692 0.255 2051780648395826432 291.907 0.013 37.401 0.017   20.763         12.377   3.201 1.767 1.158 5911.548  4.411 0.009
 2016599 15.272 0.019 2051780682755569664 291.923 0.020 37.401 0.026   -4.561  3.178   8.944   1.919 1.751 0.459 4784.899  6.004 0.016
 2016657 10.235 0.092 2051786661350062080 291.935 0.017 37.439 0.020    3.700         10.757   2.566 1.760 0.794 6145.622  4.246 0.013
 2016678 16.999 0.041 2051786592630580736 291.939 0.017 37.423 0.022    4.215  3.242   9.653   2.164 1.754 0.778 5498.259  5.352 0.012
 2017135 19.106 0.178 2051786455191664896 292.024 0.018 37.472 0.021    5.571          7.298   1.393 1.742 1.044 5693.906  5.082 0.012
 2017246 25.478 0.482 2051787726501989888 292.049 0.023 37.474 0.025  -38.901  3.313  14.465   4.092 1.775 1.148 5336.261  5.746 0.007
 2017692 11.431 0.114 2051740928536978688 292.147 0.027 37.471 0.032   -2.184  3.299   6.988   1.301 1.740 0.509 4233.887  7.201 0.024
 2017803  0.310 0.003 2051740206982480896 292.171 0.017 37.456 0.021  -39.566         23.071   8.536 1.804 0.011 5446.450  4.562 0.001
 2017860  5.200 0.449 2051740310061728512 292.183 0.017 37.483 0.022    0.747  3.176   6.992   1.302 1.740 0.463 6378.172  3.478 0.011
 2018383 30.372 0.588 2051830710532193280 292.312 0.029 37.448 0.033    3.428  3.157  14.604   4.154 1.776 0.806 4425.033  6.495 0.010
 2018492 29.610 0.346 2051830332575103488 292.334 0.014 37.461 0.019   -5.567  3.101   9.995   2.286 1.756 1.583 5014.323  5.897 0.005
 2018631  4.268 0.020 2051830500070899968 292.369 0.019 37.492 0.024   -4.480  0.237  18.203   5.877 1.789 0.333 6371.690  2.332 0.004
 2018685  0.562 0.111 2051830435654365696 292.380 0.013 37.471 0.017   -6.045  3.095   4.552   0.662 1.724 0.052 7052.120  2.450 0.008
 2018701 11.779 0.058 2051830435654368000 292.384 0.013 37.469 0.016    3.913          6.340   1.116 1.736 0.831 6091.479  4.429 0.012
 2018799 12.819 0.015 2051831947482889728 292.401 0.023 37.492 0.031   -3.837  3.179   8.974   1.929 1.751 0.571 5120.489  5.921 0.023
 2018827 11.039 0.466 2051818306666701312 292.406 0.013 37.419 0.018    0.145          7.827   1.555 1.745 0.972 6347.157  3.079 0.006
 2018930 21.983 0.276 2051819921574463488 292.429 0.015 37.466 0.020  -16.000  3.148  15.066   4.363 1.778 0.976 4808.306  6.230 0.009
 2019297  3.804 0.003 2051818645960832512 292.510 0.017 37.404 0.020   14.229         13.307   3.588 1.771 0.667 6459.368  1.394 0.014
 2019481 30.047 1.127 2051819440538227968 292.553 0.025 37.464 0.028   -4.646  3.136  11.011   2.662 1.761 1.314 5158.215  5.766 0.006
 2019608 28.127 5.250 2051816176363080704 292.579 0.022 37.431 0.026   23.836  3.202  10.496   2.469 1.758 1.383 5482.880  5.057 0.008
 2019720 28.846 2.735 2051815901485176832 292.602 0.023 37.412 0.027   -9.608  3.158  13.499   3.669 1.772 1.364 5284.986  5.129 0.007
 2019761  1.150 0.013 2051822017518632448 292.612 0.017 37.438 0.020   -0.644  0.374   6.139   1.061 1.735 0.115 6806.409  3.373 0.039
 2019881  2.684 0.012 2051821777000474368 292.636 0.013 37.425 0.015   -8.149          8.708   1.840 1.749 0.238 6481.944  3.655 0.029
 2019900  5.975 0.005 2051822258036859136 292.641 0.011 37.486 0.015   -3.863  3.115   6.269   1.096 1.735 0.451 6369.244  4.216 0.014
 2020185 21.537 0.100 2051821570842126080 292.704 0.021 37.460 0.025   -6.067  3.125  13.616   3.720 1.772 0.728 4361.956  6.827 0.008
 2020638 18.350 0.058 2051633416917919232 292.793 0.028 37.415 0.033   -7.528  3.050  10.549   2.488 1.759 0.597 4507.662  6.679 0.012
 2020830 16.488 0.695 2051635066185383168 292.830 0.016 37.465 0.020   -6.486  3.041  13.978   3.877 1.773 0.732 5133.926  5.083 0.007
 2021099  0.518 0.004 2051635547221744896 292.891 0.013 37.498 0.023   13.821  3.055  20.736   7.215 1.797 0.039 6052.286  3.320 0.002
 2021157  9.772 0.072 2051658259009408768 292.907 0.018 37.498 0.033   -1.382  3.061   7.409   1.426 1.742 0.513 5077.266  5.831 0.020
 2140686 11.556 0.269 2099085620047912704 286.020 0.027 37.529 0.034  -32.552  1.164  11.469   2.839 1.763 1.052 6224.146  2.587 0.003
 2140897 20.873 0.833 2099085933586404096 286.086 0.025 37.570 0.027   10.257  4.556  13.517   3.677 1.772 1.194 5678.988  5.021 0.011
 2140909 38.622 0.379 2099086105385110016 286.090 0.026 37.593 0.029   46.879  4.888  25.925  10.258 1.812 1.388 4169.634  7.371 0.001
 2141150 24.637 0.067 2099090950108264704 286.178 0.026 37.584 0.030  -11.237         12.914   3.422 1.769 1.134 4698.544  6.305 0.015
 2141179 22.103 0.145 2099090984468007168 286.194 0.117 37.572 0.128   -1.337  4.644   8.546   1.786 1.749 0.748 4922.049  5.900 0.007
 2141193 20.525 0.090 2099091087547239936 286.199 0.028 37.598 0.031    3.138  4.649  10.054   2.307 1.756 0.945 4970.936  5.936 0.006
 2141655 23.923 0.568 2099078374444083968 286.331 0.024 37.540 0.030  -15.773          7.789   1.543 1.744 1.606 5561.222  4.845 0.006
 2141753 29.364 0.433 2099079886272595200 286.360 0.024 37.559 0.028    5.245  4.629  12.408   3.213 1.767 0.980 4808.546  6.296 0.004
 2141787  0.392 0.003 2099076931335104768 286.374 0.018 37.560 0.020  -18.507         23.378   8.716 1.805 0.017 5797.835  3.426 0.002
 2141852 16.075 0.332 2099080401668708864 286.392 0.018 37.596 0.019   -8.041  4.548   8.867   1.893 1.750 0.936 5964.004  4.573 0.010
 2141865 17.206 0.126 2099080401668712704 286.397 0.019 37.598 0.021   -7.343  4.548  11.990   3.044 1.765 1.103 5415.210  5.104 0.014
 2142091 13.104 0.012 2099075999323003904 286.477 0.025 37.506 0.028   -7.554  4.489   7.945   1.592 1.745 0.680 4924.673  6.092 0.013
 2142372 18.641 0.020 2099122767224468736 286.574 0.029 37.517 0.033    4.549          9.058   1.958 1.751 0.472 3816.341  8.448 0.008
 2142451 33.671 0.692 2099122114390515200 286.600 0.037 37.528 0.044   -8.437  4.476   9.230   2.016 1.752 0.701 3597.506  8.884 0.006
 2142633 26.226 0.411 2099124175973840384 286.664 0.033 37.593 0.041   -8.188  4.462  13.465   3.655 1.771 1.332 5114.853  5.739 0.006
 2154965 10.836 0.029 2051097370637224704 290.227 0.020 37.597 0.026    6.082  3.683   8.039   1.622 1.746 0.655 5531.436  5.015 0.014
 2155064 12.338 0.134 2051094175181542400 290.250 0.012 37.553 0.017    3.019          7.439   1.435 1.742 0.763 6222.803  4.350 0.014
 2156529 19.082 0.079 2051085585247338496 290.604 0.020 37.578 0.022   -4.481  3.636  10.782   2.576 1.760 1.368 5627.848  5.051 0.010
 2156537 22.558 0.181 2051085585247335936 290.606 0.020 37.573 0.023    4.516  3.590  12.483   3.244 1.767 1.501 6075.556  3.761 0.004
 2156685 10.407 0.021 2051085688326592000 290.644 0.027 37.572 0.032  -13.283  3.562  12.493   3.248 1.767 0.575 5370.534  5.639 0.016
 2156718 21.665 0.349 2051085619607113728 290.651 0.022 37.563 0.024   -2.506  3.631   9.349   2.057 1.753 0.711 4233.923  7.129 0.010
 2156807 28.695 0.535 2051084210857805568 290.671 0.015 37.509 0.018   -9.369  3.534  11.184   2.729 1.762 1.470 5074.630  5.793 0.005
 2156839  4.877 0.013 2051084210857808896 290.678 0.017 37.505 0.019    3.472  3.464  10.279   2.389 1.757 0.371 6430.112  3.800 0.015
 2156848 16.142 0.058 2051085001131859200 290.681 0.025 37.566 0.031    0.242  3.476   9.901   2.252 1.755 0.859 4936.902  5.883 0.010
 2156879  2.027 0.009 2051084588814968320 290.690 0.013 37.529 0.016    4.676  3.598   7.327   1.402 1.742 0.156 6474.439  4.021 0.030
 2156933 10.707 0.188 2051084554455236352 290.702 0.021 37.522 0.025    8.598  3.557  13.991   3.883 1.774 0.709 6427.610  4.327 0.008
 2157356 13.607 0.046 2052538658580396032 290.800 0.034 37.518 0.039  -10.938  3.523   8.233   1.684 1.747 0.309 3890.639  7.207 0.015
 2157495 21.519 0.166 2052539277055719936 290.829 0.027 37.586 0.035    0.560  3.487  11.020   2.666 1.761 1.753 5747.922  5.081 0.008
 2157508 12.545 0.047 2052538040105124352 290.834 0.024 37.537 0.033   -9.375  3.491   7.876   1.570 1.745 0.556 5191.124  5.693 0.019
 2157676 24.950 0.194 2052538177544090368 290.869 0.020 37.537 0.026  -13.013         12.825   3.385 1.769 1.250 4826.445  6.159 0.007
 2158047  5.424 0.063 2052536940593555968 290.959 0.014 37.578 0.017  -11.353         10.168   2.348 1.757 0.217 5501.644  3.835 0.002
 2158059  6.195 0.175 2052536837514334720 290.961 0.025 37.558 0.031  -19.641  3.741  13.197   3.541 1.770 0.269 5419.347  4.405 0.004
 2158543 20.826 0.151 2052536047240144896 291.084 0.015 37.539 0.020   -0.496         10.487   2.466 1.758 0.973 4952.492  6.186 0.012
 2158548  2.942 0.021 2052541987175339520 291.085 0.017 37.575 0.019    4.967  0.870   7.836   1.558 1.745 0.115 5949.142  4.632 0.003
 2158566 15.764 0.029 2052536047240388864 291.088 0.019 37.550 0.024   -8.892  3.468   9.486   2.105 1.753 0.924 5418.303  5.312 0.011
 2158641  7.377 0.020 2052530171724900352 291.107 0.011 37.552 0.013   -2.016          4.936   0.752 1.727 0.437 5143.809  5.703 0.038
 2158750  7.777 0.100 2052530309163872512 291.132 0.012 37.574 0.016   -5.136         10.176   2.351 1.757 0.517 6473.373  3.024 0.008
 2159486  5.770 0.271 2052527938341972736 291.296 0.018 37.550 0.026   -1.354          4.920   0.748 1.726 0.247 5051.045  5.523 0.013
 2159852  0.501 0.016 2052527354226444032 291.376 0.011 37.540 0.017    8.530         11.227   2.745 1.762 0.028 7305.690  2.398 0.004
 2160105 17.089 0.930 2051776593946374400 291.434 0.029 37.519 0.039   13.586         11.842   2.985 1.765 0.643 4619.524  6.520 0.013
 2161569 21.366 0.083 2051796694393841664 291.732 0.028 37.518 0.033    5.261  3.336  12.555   3.274 1.768 0.843 4383.709  7.187 0.005
 2162268 11.148 0.009 2051790750159187968 291.888 0.023 37.543 0.029   -5.587  3.201   4.944   0.754 1.727 0.480 4751.117  6.423 0.022
 2162377  3.557 0.013 2051790887598164736 291.916 0.012 37.564 0.016   -9.664         16.481   5.025 1.783 0.197 6182.302  2.826 0.005
 2162907 26.500 0.104 2051789680705730048 292.041 0.135 37.597 0.158   -1.652  3.247  14.720   4.206 1.776 0.775 3881.039  7.722 0.004
 2163101 25.637 0.133 2051789547568156672 292.077 0.021 37.598 0.026  -17.788         16.918   5.237 1.784 0.839 4120.310  7.444 0.005
 2163326  8.518 0.037 2051788344977309952 292.120 0.014 37.536 0.017   14.042         10.056   2.308 1.756 0.469 5609.517  5.285 0.015
 2163444 17.820 0.093 2051882318860792832 292.142 0.017 37.581 0.021   -3.806  3.139  12.494   3.249 1.767 0.771 4862.211  6.312 0.008
 2163610 42.246 0.189 2051835314737106432 292.176 0.028 37.559 0.036  -18.534  3.231  22.863   8.415 1.803 1.310 3995.826  7.552 0.002
 2163634 30.462 0.338 2051835005499426304 292.179 0.015 37.515 0.019    4.587  3.125  16.008   4.800 1.781 1.385 4347.947  6.506 0.004
 2163644 10.472 2.238 2051835246017624064 292.180 0.021 37.548 0.027   -1.575  3.268  18.032   5.790 1.788 0.731 5931.401  3.934 0.005
 2163706 30.608 0.817 2051835349096856832 292.194 0.018 37.555 0.021  -19.503  3.164  14.408   4.066 1.775 1.809 5482.989  5.274 0.004
 2164031  1.114 0.005 2051835658334587904 292.262 0.013 37.589 0.016  -11.236          5.189   0.814 1.728 0.077 6305.472  4.133 0.008
 2164227  6.650 0.006 2051836311169648896 292.303 0.020 37.584 0.027  -23.537  3.509  32.017  14.302 1.826 0.383 5821.272  3.129 0.002
 2164522 19.934 0.317 2051833253152992512 292.366 0.014 37.588 0.022   16.958  3.198  10.818   2.589 1.760 1.142 5447.356  5.462 0.008
 2164604 17.598 0.316 2051832943915320832 292.382 0.030 37.536 0.055   -1.968         10.229   2.371 1.757 1.189 5851.650  3.911 0.007
 2164726  1.412 0.008 2051833287512751104 292.411 0.011 37.567 0.016    7.437          8.715   1.842 1.749 0.127 6473.721  1.983 0.006
 2165095 16.210 0.919 2051820471330355968 292.487 0.024 37.508 0.029    2.402  3.107  10.295   2.395 1.757 0.760 5672.399  4.898 0.010
 2165356  9.883 0.004 2051826140687236352 292.544 0.017 37.512 0.021  -24.052  2.409  18.839   6.204 1.791 0.764 6166.383  2.607 0.003
 2165357  9.882 0.052 2051826140687239936 292.544 0.024 37.516 0.028   94.733  3.922   5.927   1.004 1.733 0.363 5311.916  5.323 0.008
 2166322  1.500 0.012 2051824800657673728 292.762 0.024 37.590 0.032    1.837  3.078  19.429   6.512 1.793 0.108 5869.830  3.915 0.005
 2166339 10.551 0.040 2051824491420004352 292.767 0.013 37.557 0.018    3.969  2.976  11.313   2.778 1.762 0.830 6272.440  4.239 0.011
 2166534 33.257 0.627 2051823907304498688 292.803 0.021 37.578 0.027  -15.723  3.035  11.230   2.746 1.762 1.912 5031.422  5.731 0.004
 2166932 11.053 0.032 2051659530319748864 292.891 0.016 37.583 0.026   -4.243  3.008   6.594   1.187 1.737 0.822 6025.323  4.559 0.012
 2167151 16.748 0.170 2051659186722369280 292.938 0.013 37.544 0.020   -5.925          7.858   1.565 1.745 0.993 5961.954  4.788 0.012
 2167600  3.386 0.004 2051660217514564864 293.031 0.018 37.576 0.025   -4.144  0.913  44.764  24.247 1.851 0.659 6962.728  1.091 0.002
 2167693 17.575 0.079 2051657193857592064 293.054 0.026 37.559 0.034  -10.259  3.005  11.277   2.764 1.762 0.494 3839.270  8.254 0.011
 2168638 18.671 0.430 2051662863214226432 293.247 0.031 37.597 0.036   18.843  3.008  10.262   2.383 1.757 0.970 4767.059  6.170 0.006
 2282652 14.916 0.032 2099839580086372096 285.863 0.026 37.682 0.025    4.365  4.651   7.151   1.349 1.741 0.728 4924.595  6.159 0.012
 2282919 21.055 0.449 2099089781877336832 285.959 0.036 37.617 0.039    5.681         15.448   4.538 1.779 1.013 5140.344  5.644 0.009
 2282944 32.307 0.497 2099089781877063168 285.968 0.034 37.615 0.039   35.829  4.696  16.623   5.094 1.783 1.313 4261.230  7.062 0.003
 2283092 34.542 0.472 2099090537791384064 286.023 0.015 37.699 0.019    0.719  4.601  16.086   4.837 1.781 1.798 4628.981  6.299 0.004
 2283166  4.228 0.173 2099089232121291520 286.047 0.015 37.614 0.018   13.657  4.604   8.535   1.783 1.748 0.346 6312.979  3.659 0.008
 2283186 26.688 0.389 2099089438279744512 286.054 0.029 37.651 0.033    5.503         10.421   2.441 1.758 1.317 5374.967  4.642 0.006
 2283362 26.855 0.503 2099092015260132096 286.111 0.030 37.612 0.036    4.067  4.614  11.339   2.788 1.762 1.741 5341.520  5.416 0.007
 2283541  7.356 0.024 2099091259345916928 286.170 0.023 37.602 0.027   -3.622  0.342  11.528   2.862 1.763 0.356 5393.032  5.126 0.013
 2283703  2.505 0.003 2099091598642082816 286.218 0.023 37.637 0.027    4.858         13.556   3.694 1.772 0.085 4994.646  5.734 0.006
 2284312 31.519 3.540 2099080642186916352 286.411 0.021 37.648 0.023  -14.892         16.172   4.878 1.782 1.547 4799.293  6.404 0.004
